Date,Close,High,Low,Open,Volume
2/9/2011,132.1999969,132.8710022,132.0800018,132.1730042,0
2/10/2011,132.6589966,133.7570038,132.5599976,132.6269989,0
2/11/2011,134.1300049,134.197998,133.2359924,134.1179962,0
2/14/2011,133.4989929,133.7389984,133.1569977,133.4889984,0
2/15/2011,133.6589966,135.4049988,133.5299988,133.6170044,0
2/16/2011,135.0610046,135.3999939,134.1929932,135.0099945,0
2/17/2011,134.4949951,134.9299927,134.3379974,134.5440063,0
2/18/2011,134.7200012,135.3999939,134.4470062,134.6799927,0
2/21/2011,135.0149994,135.1320038,134.6699982,135.0059967,0
2/22/2011,134.7599945,134.798996,133.628006,134.7799988,0
2/23/2011,133.6849976,134.6009979,133.4550018,133.7299957,0
2/24/2011,133.8009949,133.8070068,131.6000061,133.8070068,0
2/25/2011,132.4170074,132.4250031,131.1150055,132.4019928,0
2/28/2011,131.3769989,133.1929932,131.2660065,131.3800049,0
3/1/2011,133.1699982,134.0829926,133.1399994,133.1799927,0
3/2/2011,133.1269989,133.7299957,132.7899933,133.1269989,0
3/3/2011,133.6300049,134.1210022,132.8899994,133.5800018,0
3/4/2011,134.0299988,134.9400024,133.7640076,134.0549927,0
3/7/2011,133.9089966,134.0529938,132.9490051,133.9140015,0
3/8/2011,133.2449951,133.7700043,133.0800018,133.25,0
3/9/2011,133.7839966,134.2290039,133.6100006,133.7890015,0
3/10/2011,134.1829987,134.3190002,133.2350006,134.1840057,0
3/11/2011,133.1629944,133.7050018,131.0169983,133.125,0
3/14/2011,130.5899963,132.3269958,130.6009979,130.6009979,0
3/15/2011,132.2599945,132.4790039,129.1699982,132.3600006,0
3/16/2011,130.253006,130.4700012,128.6589966,130.2149963,0
3/17/2011,126.5070038,127.4899979,125.9950027,126.4980011,0
3/18/2011,128.3300018,132.4459991,128.1499939,128.1499939,0
3/21/2011,131.3800049,132.2160034,131.0529938,131.4160004,0
3/22/2011,132.4219971,132.9329987,131.7579956,132.4100037,0
3/23/2011,132.5399933,132.6340027,131.3600006,132.5950012,0
3/24/2011,131.3589935,131.677002,130.5780029,131.3809967,0
3/25/2011,130.5850067,131.026001,130.1999969,130.5700073,0
3/28/2011,130.3200073,131.0200043,130.2740021,130.3200073,0
3/29/2011,130.7129974,131.7319946,130.2819977,130.6940002,0
3/30/2011,131.9080048,133.5970001,131.8600006,131.8899994,0
3/31/2011,133.6199951,133.7870026,132.4799957,133.6309967,0
4/1/2011,133.6499939,135.6399994,133.4949951,133.6410065,0
4/4/2011,135.753006,136.1069946,135.2619934,135.7460022,0
4/5/2011,135.6799927,137.7700043,135.6640015,135.6799927,0
4/6/2011,138.7680054,139.6390076,138.1260071,138.7400055,0
4/7/2011,139.2400055,139.5549927,137.8699951,139.2319946,0
4/8/2011,138.6300049,139.9640045,138.4539948,138.6210022,0
4/11/2011,139.2330017,139.5310059,138.0269928,139.2200012,0
4/12/2011,138.3130035,138.2870026,135.8049927,138.2870026,0
4/13/2011,135.8840027,137.1629944,135.6869965,135.8450012,0
4/14/2011,136.2969971,136.7189941,135.3500061,136.2700043,0
4/18/2011,135.6410065,135.8339996,133.0480042,135.6390076,0
4/19/2011,133.8699951,134.7810059,133.7400055,133.8950043,0
4/20/2011,134.7649994,135.7599945,134.7700043,134.772995,0
4/21/2011,135.1080017,135.9100037,134.7709961,135.1399994,0
4/22/2011,135.2149963,135.7259979,134.7740021,135.2250061,0
4/25/2011,135.2599945,135.8930054,134.8999939,135.3200073,0
4/26/2011,135.0500031,135.0890045,134.2200012,135.072998,0
4/27/2011,134.5910034,136.6580048,134.1699982,134.6000061,0
4/28/2011,136.6799927,137.0319977,135.5200043,136.6860046,0
4/29/2011,135.6999969,135.9900055,135.1629944,135.7100067,0
5/2/2011,135.5700073,136.0870056,135.3000031,135.6009979,0
5/3/2011,135.1999969,135.3379974,132.9400024,135.2259979,0
5/4/2011,133.5480042,134.2200012,133.0299988,133.5399933,0
5/5/2011,133,133.1840057,131.0399933,133.0330048,0
5/6/2011,131.7319946,132.6799927,131.3739929,131.7160034,0
5/9/2011,131.9929962,132.3300018,131.2200012,131.9100037,0
5/10/2011,131.6719971,132.4450073,131.4389954,131.6750031,0
5/11/2011,132.5899963,133.9700012,132.0099945,132.6029968,0
5/12/2011,132.5670013,133.1239929,131.1999969,132.6080017,0
5/13/2011,131.927002,131.9799957,130.548996,131.9499969,0
5/16/2011,130.7140045,131.4420013,130.4029999,130.7109985,0
5/17/2011,130.8939972,133.1260071,130.8200073,130.8849945,0
5/18/2011,132.3049927,132.4799957,130.7599945,132.3289948,0
5/19/2011,131.9570007,132.8999939,131.8159943,131.9700012,0
5/20/2011,132.6000061,132.9019928,132.1139984,132.5800018,0
5/23/2011,132.5070038,132.9100037,131.2599945,132.4989929,0
5/24/2011,131.9759979,133.0690002,131.4019928,131.9799957,0
5/25/2011,132.7599945,133.6569977,132.0870056,132.7779999,0
5/26/2011,133.496994,133.7559967,132.6000061,133.4900055,0
5/27/2011,133.1000061,133.5690002,132.6900024,133.1100006,0
5/30/2011,133.3999939,133.4499969,132.9889984,133.4299927,0
5/31/2011,133.3200073,135.0549927,133.2949982,133.3000031,0
6/1/2011,134.0700073,134.3170013,132.2700043,134.0740051,0
6/2/2011,132.1100006,132.802002,131.7870026,132.1450043,0
6/3/2011,132.4459991,132.5299988,130.6569977,132.4920044,0
6/6/2011,131.9600067,132.2539978,130.9869995,132.0090027,0
6/7/2011,131.0299988,132.029007,130.845993,131.0930023,0
6/8/2011,131.7929993,131.9060059,130.4799957,131.753006,0
6/9/2011,131.0650024,131.9129944,130.8899994,131.0650024,0
6/10/2011,131.3800049,131.6069946,129.8869934,131.352005,0
6/13/2011,130.3209991,131.3300018,130.2899933,130.2899933,0
6/14/2011,131.2350006,132.2799988,131.0299988,131.2599945,0
6/15/2011,131.8670044,131.9940033,130.6730042,131.8690033,0
6/16/2011,130.9900055,131.3119965,129.7350006,130.9400024,0
6/17/2011,130.1900024,130.3370056,129.3890076,130.197998,0
6/20/2011,129.5039978,130.1699982,128.9049988,129.4799957,0
6/21/2011,130,130.2669983,129.6399994,130.0330048,0
6/22/2011,130.0610046,130.4700012,128.9750061,130.1100006,0
6/23/2011,129.0200043,129.2350006,128.4499969,129.0399933,0
6/24/2011,128.9049988,128.9989929,128.2050018,128.9160004,0
6/27/2011,128.3999939,129.5050049,128.326004,128.3999939,0
6/28/2011,129.227005,129.6049957,128.6399994,129.25,0
6/29/2011,129.6000061,130.0240021,129.0839996,129.6089935,0
6/30/2011,129.7830048,129.7649994,128.4069977,129.7599945,0
7/1/2011,129.2899933,130.0169983,129.0390015,129.3300018,0
7/4/2011,129.9100037,130.1150055,129.6399994,129.9299927,0
7/5/2011,129.9149933,130.8209991,129.7350006,129.9349976,0
7/6/2011,130.2220001,130.2660065,128.9880066,130.2359924,0
7/7/2011,129.5540009,130.0469971,129.1049957,129.5500031,0
7/8/2011,129.8000031,129.9920044,128.8999939,129.8099976,0
7/11/2011,129.2070007,129.4100037,127.6780014,129.220993,0
7/12/2011,127.6900024,127.7699966,125.1539993,127.7149963,0
7/13/2011,126.1900024,127.3150024,126.0999985,126.2570038,0
7/14/2011,127.5849991,127.7860031,126.8249969,127.5569992,0
7/15/2011,127.8199997,128,127.1549988,127.8219986,0
7/18/2011,127.4400024,127.4639969,126.6389999,127.4639969,0
7/19/2011,126.9189987,127.637001,126.8619995,126.9489975,0
7/20/2011,127.6620026,127.7860031,126.776001,127.6439972,0
7/21/2011,127.2669983,128.1360016,126.9960022,127.2539978,0
7/22/2011,128.223999,128.371994,127.4649963,128.1900024,0
7/25/2011,127.8300018,127.9850006,127.0800018,127.7799988,0
7/26/2011,127.4599991,128.1340027,127.1210022,127.4229965,0
7/27/2011,127.9950027,128.0709991,127.2050018,127.9909973,0
7/28/2011,127.25,127.3899994,126.6800003,127.2369995,0
7/29/2011,127.2160034,127.3399963,126.0800018,127.2089996,0
8/1/2011,126.6699982,128.451004,124.2490005,126.7050018,0
8/2/2011,126.3249969,126.6579971,125.3700027,126.262001,0
8/3/2011,125.8769989,126.5920029,125.2799988,125.8669968,0
8/4/2011,126.7190018,130.8000031,126.5100021,126.7070007,0
8/5/2011,128.6670074,128.9600067,127.4300003,128.654007,0
8/8/2011,128.4750061,128.7599945,126.5299988,128.3950043,0
8/9/2011,126.6399994,127.0100021,124.9300003,126.6360016,0
8/10/2011,125.6679993,125.7819977,123.2900009,125.6490021,0
8/11/2011,123.6699982,124.6620026,123.3740005,123.6959991,0
8/12/2011,124.7040024,125.0449982,123.9489975,124.677002,0
8/15/2011,125.1149979,125.8899994,124.9800034,125.1220016,0
8/16/2011,125.9369965,126.151001,125.2910004,125.8899994,0
8/17/2011,126.1549988,126.9300003,125.3059998,126.1729965,0
8/18/2011,126.5999985,126.7699966,125.6819992,126.5699997,0
8/19/2011,126.4459991,126.75,125.7600021,126.4319992,0
8/22/2011,126.4899979,127.2300034,126.1579971,126.4840012,0
8/23/2011,126.4889984,126.9300003,126.1320038,126.4700012,0
8/24/2011,126.4260025,126.7289963,125.5999985,126.4250031,0
8/25/2011,126.0899963,126.5,125.7160034,126.0670013,0
8/26/2011,126.0599976,126.1299973,124.5,126.0599976,0
8/29/2011,125.3499985,126.5169983,125.2990036,125.362999,0
8/30/2011,126.2450027,126.3099976,124.6500015,126.3099976,0
8/31/2011,125.0360031,125.2850037,124.3069992,125.0899963,0
9/1/2011,124.6660004,125.2699966,124.1999969,124.6399994,0
9/2/2011,124.3830032,124.6500015,124.1620026,124.3789978,0
9/5/2011,124.336998,124.3509979,123.5230026,124.3280029,0
9/6/2011,123.7750015,124.9599991,123.1299973,123.7860031,0
9/7/2011,123.7900009,123.8190002,123.1719971,123.7829971,0
9/8/2011,123.5400009,124.3700027,123.1380005,123.5439987,0
9/9/2011,123.7770004,124.2070007,122.3880005,123.7799988,0
9/12/2011,122.814003,123.0039978,121.2679977,122.8030014,0
9/13/2011,122.3809967,122.4140015,121.3479996,122.3899994,0
9/14/2011,121.4199982,121.5289993,120.7099991,121.4150009,0
9/15/2011,120.8929977,121.9199982,120.6699982,120.8799973,0
9/16/2011,121.137001,121.7139969,120.7789993,121.1500015,0
9/19/2011,120.9000015,120.9800034,119.4599991,120.901001,0
9/20/2011,119.9039993,120.5510025,119.75,119.9000015,0
9/21/2011,120.2580032,120.3010025,119.0800018,120.2450027,0
9/22/2011,118.6500015,119.0759964,116.9729996,118.6600037,0
9/23/2011,117.1800003,118.1090012,117.1500015,117.1699982,0
9/26/2011,118.5599976,118.8690033,117.7399979,118.5,0
9/27/2011,118.689003,120.3450012,118.5100021,118.6900024,0
9/28/2011,120.1289978,120.1640015,119.2399979,120.098999,0
9/29/2011,119.1819992,120.8209991,118.7600021,119.1800003,0
9/30/2011,119.6999969,120.5459976,119.1060028,119.7149963,0
10/3/2011,120.3050003,120.3199997,118.4140015,120.3199997,0
10/4/2011,118.189003,118.612999,117.7559967,118.1959991,0
10/5/2011,118.7200012,118.8499985,118.1100006,118.7070007,0
10/6/2011,118.7149963,118.8050003,116.9499969,118.7089996,0
10/7/2011,118.2730026,119.9599991,118.2399979,118.2799988,0
10/10/2011,119.3010025,120.2300034,119.2399979,119.2570038,0
10/11/2011,120,120.1100006,119.4100037,119.9700012,0
10/12/2011,119.4779968,122.3160019,119.1999969,119.5039978,0
10/13/2011,121.5820007,121.6419983,120.3499985,121.5790024,0
10/14/2011,121.0100021,122.5199966,120.9400024,121.026001,0
10/17/2011,122.1949997,122.5930023,120.8809967,122.2070007,0
10/18/2011,120.947998,121.5449982,119.9749985,120.947998,0
10/19/2011,120.5579987,121.6309967,120.4199982,120.5920029,0
10/20/2011,121.1230011,121.4769974,120.3600006,121.1399994,0
10/21/2011,121.3720016,122.0130005,120.7819977,121.3799973,0
10/24/2011,121.4899979,122.0699997,120.9970016,121.5,0
10/25/2011,121.7559967,121.9980011,120.9919968,121.7610016,0
10/26/2011,121.7289963,121.935997,120.6849976,121.7190018,0
10/27/2011,121.5500031,121.9520035,121.0999985,121.5660019,0
10/28/2011,122.1200027,122.3410034,121.8099976,122.1200027,0
10/31/2011,122.1299973,127.197998,121.8759995,122.0299988,0
11/1/2011,125.8889999,126.6340027,124.2799988,125.8669968,0
11/2/2011,124.7900009,125.3099976,124.5770035,124.7829971,0
11/3/2011,124.2900009,125.0429993,123.8899994,124.2850037,0
11/4/2011,125.1500015,125.3000031,124.6470032,125.1220016,0
11/7/2011,125.2549973,125.4599991,124.7939987,125.2440033,0
11/8/2011,125.4000015,125.5800018,124.9710007,125.3000031,0
11/9/2011,125.064003,125.1490021,123.612999,125.1139984,0
11/10/2011,123.7300034,124.0500031,123.1060028,123.711998,0
11/11/2011,123.75,124.1340027,122.9459991,123.8059998,0
11/14/2011,124.0270004,124.0660019,122.3239975,124.0270004,0
11/15/2011,122.5500031,122.8420029,121.6600037,122.5299988,0
11/16/2011,121.8040009,121.8470001,121.1409988,121.8130035,0
11/17/2011,121.0199966,121.5759964,120.8539963,120.9970016,0
11/18/2011,121.1940002,121.737999,121.0329971,121.1750031,0
11/21/2011,121.1959991,121.1959991,120.0370026,121.1959991,0
11/22/2011,120.2959976,120.8700027,120.1169968,120.2900009,0
11/23/2011,120.4069977,120.4199982,119.8130035,120.4169998,0
11/24/2011,119.9100037,120.1190033,119.3799973,119.901001,0
11/25/2011,119.4079971,120.4199982,119.3679962,119.4110031,0
11/28/2011,120.2630005,121.6309967,120.0449982,120.2610016,0
11/29/2011,121.0070038,121.802002,120.7509995,120.9929962,0
11/30/2011,121.5699997,122.4909973,121.0339966,121.5759964,0
12/1/2011,121.8280029,122.4759979,121.4169998,121.7419968,0
12/2/2011,121.9199982,122.5790024,121.7070007,121.9290009,0
12/5/2011,121.8300018,122.2480011,121.5199966,121.8700027,0
12/6/2011,121.6900024,121.7360001,121.1900024,121.6689987,0
12/7/2011,121.2809982,122.1500015,121.1200027,121.3030014,0
12/8/2011,121.9169998,122.0199966,120.947998,121.913002,0
12/9/2011,121.4300003,122.1999969,120.9899979,121.4300003,0
12/12/2011,121.4599991,121.7549973,120.6869965,121.4599991,0
12/13/2011,121.3690033,121.6399994,120.9100037,121.3539963,0
12/14/2011,120.6399994,121.0800018,120.401001,120.663002,0
12/15/2011,120.8379974,120.9150009,120.4530029,120.8050003,0
12/16/2011,120.8160019,121.1100006,120.6419983,120.7750015,0
12/19/2011,120.7440033,121.052002,120.512001,120.7600021,0
12/20/2011,120.9599991,122.137001,120.8799973,120.9420013,0
12/21/2011,121.9499969,122.5500031,121.8199997,121.9700012,0
12/22/2011,122.3000031,122.7509995,122.2089996,122.3000031,0
12/23/2011,122.5199966,122.6429977,122.1800003,122.5569992,0
12/26/2011,121.7600021,122.0100021,121.5899963,121.7600021,0
12/27/2011,121.8000031,122.1200027,121.5999985,121.8799973,0
12/28/2011,121.9499969,121.9800034,120.4069977,121.9369965,0
12/29/2011,120.3000031,120.3249969,119.5500031,120.3249969,0
12/30/2011,119.6500015,120.0199966,119.3000031,119.7030029,0
1/2/2012,119.5199966,119.5899963,118.9700012,119.5199966,0
1/3/2012,119.3700027,119.9100037,119.2399979,119.3899994,0
1/4/2012,120.0100021,120.0490036,119.5790024,120.0400009,0
1/5/2012,119.7030029,119.9169998,119.1620026,119.7190018,0
1/6/2012,119.5699997,119.7300034,118.5419998,119.5810013,0
1/9/2012,118.5719986,118.8499985,118.4749985,118.5859985,0
1/10/2012,118.7900009,119.0289993,118.7149963,118.8170013,0
1/11/2012,118.8899994,119.0800018,118.0950012,118.8899994,0
1/12/2012,117.8700027,118.0800018,117.5080032,117.8580017,0
1/13/2012,117.7799988,118.1320038,117.3160019,117.7699966,0
1/16/2012,117.6500015,117.7350006,117.3889999,117.6679993,0
1/17/2012,117.6800003,118.2559967,117.6259995,117.6800003,0
1/18/2012,117.814003,118.5690002,117.5299988,117.8000031,0
1/19/2012,118.4570007,119.3349991,118.3000031,118.4850006,0
1/20/2012,119.3280029,119.9000015,119.1729965,119.3119965,0
1/23/2012,119.6100006,120.1930008,119.4560013,119.6200027,0
1/24/2012,119.8960037,121.2600021,119.6279984,119.9209976,0
1/25/2012,121.3470001,122.026001,121.2369995,121.3570023,0
1/26/2012,121.7570038,121.8560028,121.3290024,121.7730026,0
1/27/2012,121.4369965,121.4499969,120.0299988,121.4150009,0
1/30/2012,120.6299973,120.6750031,119.6399994,120.6299973,0
1/31/2012,119.9100037,120.5999985,119.7600021,119.9400024,0
2/1/2012,120.1800003,120.5999985,119.7600021,119.9400024,0
2/2/2012,120.7149963,120.7300034,120.2730026,120.6900024,0
2/3/2012,120.3499985,121.1009979,120.2570038,120.3769989,0
2/6/2012,120.939003,121.1419983,120.4609985,120.9400024,0
2/7/2012,121.0500031,122,120.9869995,121.0270004,0
2/8/2012,121.9889984,122.8000031,121.5780029,122.0100021,0
2/9/2012,121.8399963,122.6549988,121.7340012,121.8399963,0
2/10/2012,122.723999,123.1309967,122.1900024,122.7860031,0
2/13/2012,122.5899963,122.9199982,122.1549988,122.5950012,0
2/14/2012,121.8499985,123.0309982,121.8119965,121.8399963,0
2/15/2012,122.9840012,123.5,122.5820007,122.9899979,0
2/16/2012,123.1159973,124.2070007,122.7929993,123.1119995,0
2/17/2012,124.5719986,125.6520004,124.5699997,124.5849991,0
2/20/2012,126.5820007,126.5749969,125.7659988,126.5749969,0
2/21/2012,125.9599991,126.6299973,125.6399994,126.0199966,0
2/22/2012,126.0400009,126.5360031,125.5749969,126.0459976,0
2/23/2012,125.7200012,126.1949997,125.4410019,125.7490005,0
2/24/2012,125.8300018,128.1799927,125.8270035,125.8270035,0
2/27/2012,129.4299927,129.3999939,126.9560013,129.3999939,0
2/28/2012,127.3769989,128.1999969,126.7080002,127.3700027,0
2/29/2012,128.1300049,128.9429932,127.8069992,128.1000061,0
3/1/2012,129.3880005,129.5420074,128.772995,129.3800049,0
3/2/2012,129.4299927,130.0599976,129.2030029,129.3999939,0
3/5/2012,129.2089996,129.3800049,128.201004,129.154007,0
3/6/2012,129.4029999,129.4799957,127.0299988,129.4160004,0
3/7/2012,126.7900009,127.3379974,126.6299973,126.7399979,0
3/8/2012,127.9179993,129.1670074,127.6790009,127.9069977,0
3/9/2012,129.0899963,129.6999969,128.6499939,129.0800018,0
3/12/2012,129.0249939,129.1889954,128.1600037,128.996994,0
3/13/2012,128.8699951,130.1519928,128.2610016,128.8840027,0
3/14/2012,130.2599945,131.4299927,130.1199951,130.2709961,0
3/15/2012,131.1999969,131.6699982,130.1970062,131.1889954,0
3/16/2012,131.0910034,132.4019928,130.8999939,131.0939941,0
3/19/2012,132.1300049,132.496994,131.4400024,132.1529999,0
3/20/2012,132.4400024,132.977005,132.2550049,132.4400024,0
3/21/2012,132.6829987,133.4559937,132.4799957,132.6999969,0
3/22/2012,132.0590057,132.4600067,130.4299927,132.052002,0
3/23/2012,130.5579987,131.5,130.0800018,130.5449982,0
3/26/2012,131.1399994,132.1230011,130.7299957,131.1040039,0
3/27/2012,132.4400024,133.3350067,132.0299988,132.4799957,0
3/28/2012,132.4900055,132.6329956,131.0200043,132.5099945,0
3/29/2012,131.6000061,131.7120056,130.1900024,131.6190033,0
3/30/2012,131.2799988,131.845993,130.6399994,131.279007,0
4/2/2012,132.6600037,133.1929932,131.2200012,132.6499939,0
4/3/2012,130.7899933,131.6900024,130.9199982,130.9199982,0
4/4/2012,131.7350006,131.7899933,130.2660065,131.7400055,0
4/5/2012,131.0899963,131.0829926,129.503006,131.0559998,0
4/6/2012,130.1199951,130.8549957,129.1560059,130.1000061,0
4/9/2012,129.1100006,129.3200073,128.8209991,129.0690002,0
4/10/2012,129.8560028,130.2250061,127.9499969,129.8840027,0
4/11/2012,127.9199982,129.1799927,127.8700027,127.9020004,0
4/12/2012,128.9499969,129.3339996,128.7100067,128.9799957,0
4/13/2012,129.121994,129.5299988,128.2400055,129.1499939,0
4/16/2012,128.1000061,128.2899933,127.1930008,128.1300049,0
4/17/2012,127.7369995,128.8600006,127.5500031,127.7799988,0
4/18/2012,129.1999969,130.4100037,129.0800018,129.1900024,0
4/19/2012,130.2380066,131.0299988,130.1869965,130.2420044,0
4/20/2012,131.0749969,131.7799988,130.8350067,131.0899963,0
4/23/2012,131.6139984,131.5800018,130.2180023,131.5800018,0
4/24/2012,130.6799927,131.2100067,130.3159943,130.6889954,0
4/25/2012,131.3800049,131.6450043,130.5070038,131.3800049,0
4/26/2012,131.5050049,131.5570068,130.5769958,131.5200043,0
4/27/2012,131.1040039,131.7299957,130.3000031,131.1399994,0
4/30/2012,130.8099976,130.8090057,129.3650055,130.8090057,0
5/1/2012,129.7059937,130.0899963,129.0599976,129.7330017,0
5/2/2012,130.0919952,130.697998,129.4700012,130.1000061,0
5/3/2012,129.7400055,130.4199982,129.6699982,129.7400055,0
5/4/2012,129.8500061,129.9400024,128.8399963,129.8600006,0
5/7/2012,128.6699982,129.3600006,128.5,128.6399994,0
5/8/2012,129.3840027,129.5440063,128.6199951,129.3849945,0
5/9/2012,128.9299927,129.0780029,127.8399963,128.9299927,0
5/10/2012,128.625,129.3739929,128.1100006,128.6100006,0
5/11/2012,128.8500061,129.0200043,128.2590027,128.8619995,0
5/14/2012,128.6430054,128.8399963,128.0200043,128.5820007,0
5/15/2012,128.5279999,128.7440033,128.0899963,128.5740051,0
5/16/2012,128.3500061,128.4669952,127.7099991,128.3399963,0
5/17/2012,127.9199982,127.9550018,125.3690033,127.9199982,0
5/18/2012,125.3199997,125.6200027,124.6500015,125.3259964,0
5/21/2012,125.1600037,125.8000031,125.060997,125.1500015,0
5/22/2012,125.6800003,126.4189987,125.4100037,125.6709976,0
5/23/2012,126.0800018,126.0999985,124.3909988,126.0709991,0
5/24/2012,124.5199966,124.9440002,124.1699982,124.5599976,0
5/25/2012,124.7249985,124.939003,124.4069977,124.7139969,0
5/28/2012,124.7799988,124.8649979,124.3799973,124.7799988,0
5/29/2012,124.6520004,124.9400024,124,124.6299973,0
5/30/2012,124.2699966,124.3600006,122.4599991,124.2699966,0
5/31/2012,122.2580032,122.439003,120.1800003,122.2330017,0
6/1/2012,120.8880005,121.0059967,118.8000031,120.9179993,0
6/4/2012,119.8570023,120.6200027,119.7699966,119.8239975,0
6/5/2012,120.5800018,121.1999969,119.75,120.5999985,0
6/6/2012,121.0810013,122.913002,120.862999,121.0940018,0
6/7/2012,122.697998,124.3059998,122.3300018,122.6999969,0
6/8/2012,123.6800003,123.6999969,121.9000015,123.6829987,0
6/11/2012,123.5999985,124.038002,123.0429993,123.5849991,0
6/12/2012,122.7949982,123.8050003,122.5350037,122.7900009,0
6/13/2012,123.8000031,124.2409973,123.2659988,123.7900009,0
6/14/2012,123.1740036,123.3799973,122.75,123.1839981,0
6/15/2012,123.5029984,123.5899963,122.1169968,123.487999,0
6/18/2012,124.2139969,124.6449966,123.3529968,124.2200012,0
6/19/2012,123.9100037,124.461998,123.2200012,123.913002,0
6/20/2012,124.2099991,125.2900009,123.6100006,124.2699966,0
6/21/2012,124.7200012,125.8130035,124.5999985,124.7269974,0
6/22/2012,124.7750015,125.6930008,124.8399963,124.8479996,0
6/25/2012,125.5,125.5090027,123.5699997,125.5090027,0
6/26/2012,123.9469986,124.3919983,123.538002,123.9680023,0
6/27/2012,124.1999969,124.5339966,123.8519974,124.1999969,0
6/28/2012,124.0240021,124.0739975,122.9430008,124.0110016,0
6/29/2012,123.0670013,125.4140015,122.9300003,123.0360031,0
7/2/2012,125.1500015,125.3290024,124.3170013,125.2210007,0
7/3/2012,124.6299973,125.4400024,124.5999985,124.6549988,0
7/4/2012,125.2600021,125.2590027,124.2860031,125.2450027,0
7/5/2012,124.5500031,124.8499985,123.836998,124.5800018,0
7/6/2012,124,124.223999,123.1449966,123.9970016,0
7/9/2012,123.0149994,123.6460037,123.0189972,123.0189972,0
7/10/2012,123.5029984,123.5559998,122.7809982,123.5199966,0
7/11/2012,123.1220016,123.9609985,122.9199982,123.086998,0
7/12/2012,123.4300003,123.8199997,122.0289993,123.4199982,0
7/13/2012,122.3499985,123.2200012,122.1699982,122.3199997,0
7/16/2012,123.3499985,123.3649979,122.5100021,123.3649979,0
7/17/2012,123.1650009,123.7639999,122.9599991,123.1849976,0
7/18/2012,123.8799973,123.8880005,123.0810013,123.8330002,0
7/19/2012,123.2699966,123.5400009,122.9000015,123.2750015,0
7/20/2012,123.7300034,123.7409973,122.5999985,123.7180023,0
7/23/2012,122.4499969,122.4550018,121.1259995,122.4550018,0
7/24/2012,121.4800034,121.6719971,120.9639969,121.447998,0
7/25/2012,121.0199966,121.6200027,120.9100037,121.0650024,0
7/26/2012,120.9300003,122.9599991,120.8000031,120.9300003,0
7/27/2012,122.8000031,123.6699982,122.4670029,122.7900009,0
7/30/2012,123.4199982,123.5149994,122.4800034,123.4520035,0
7/31/2012,122.7249985,123.0309982,122.2200012,122.7249985,0
8/1/2012,122.3700027,122.6380005,121.8899994,122.3799973,0
8/2/2012,121.8000031,122.5400009,121.1699982,121.8000031,0
8/3/2012,121.3410034,123.0230026,121.0699997,121.3470001,0
8/6/2012,123,123.0299988,121.7180023,123.0299988,0
8/7/2012,121.8830032,123.2480011,121.7600021,121.8799973,0
8/8/2012,122.7200012,122.8399963,121.8899994,122.685997,0
8/9/2012,122.8199997,123.1699982,122.4059982,122.8290024,0
8/10/2012,122.8649979,122.8809967,121.788002,122.8000031,0
8/13/2012,122.5950012,123.0849991,122.3799973,122.560997,0
8/14/2012,122.7699966,123.8619995,122.7600021,122.7720032,0
8/15/2012,123.5270004,124.0149994,123.3040009,123.5400009,0
8/16/2012,123.8320007,124.7900009,123.8239975,123.8399963,0
8/17/2012,124.6800003,124.9400024,124.5100021,124.7330017,0
8/20/2012,124.7350006,124.9899979,124.5650024,124.7300034,0
8/21/2012,124.6200027,125.4899979,124.6100006,124.6200027,0
8/22/2012,124.9899979,125.4899979,124.8499985,125.0100021,0
8/23/2012,124.7600021,124.9800034,124.3550034,124.7099991,0
8/24/2012,124.6309967,124.8150024,124.1159973,124.5859985,0
8/27/2012,124.4250031,124.5999985,124.2099991,124.413002,0
8/28/2012,124.3300018,124.3499985,123.6999969,124.3499985,0
8/29/2012,124.3000031,124.7409973,124.0400009,124.3180008,0
8/30/2012,124.5960007,124.7860031,124.0400009,124.5699997,0
8/31/2012,123.9700012,124.5599976,123.7369995,124.0049973,0
9/3/2012,124.2099991,124.5199966,123.9499969,124.2080002,0
9/4/2012,124.3899994,124.776001,124.288002,124.3700027,0
9/5/2012,124.4899979,124.8990021,124.012001,124.4700012,0
9/6/2012,124.7200012,125.8399963,124.6200027,124.6829987,0
9/7/2012,125.6600037,126.1849976,125.0199966,125.6480026,0
9/10/2012,125.2099991,125.3659973,124.8700027,125.2170029,0
9/11/2012,125.0800018,125.3659973,124.6900024,125.0899963,0
9/12/2012,124.9300003,125.6159973,124.9110031,124.9499969,0
9/13/2012,125.3099976,125.3799973,124.6200027,125.3440018,0
9/14/2012,125.3980026,127.2300034,125.2699966,125.3899994,0
9/17/2012,127.072998,128.1920013,126.8099976,127.0599976,0
9/18/2012,127.7519989,127.8740005,127.4599991,127.7300034,0
9/19/2012,127.9100037,128.8000031,126.9369965,127.9410019,0
9/20/2012,127.2220001,127.2699966,126.2330017,127.2300034,0
9/21/2012,126.8389969,127.5699997,126.8099976,126.8249969,0
9/24/2012,126.7699966,126.8099976,125.9580002,126.7699966,0
9/25/2012,126.3170013,126.6610031,126.0339966,126.3010025,0
9/26/2012,125.8600006,126.0749969,125.3290024,125.8399963,0
9/27/2012,125.6399994,126.0699997,125.5790024,125.6100006,0
9/28/2012,125.9700012,126.1039963,125.4179993,125.9499969,0
10/1/2012,125.6679993,126.2740021,125.473999,125.6640015,0
